Regionale,11530,"['S00248', 'S00021', 'S00985', 'S00984', 'S00983', 'S00982', 'S00981', 'S00980', 'S01020']"
Regionale,11520,"['S00248', 'S00021', 'S00985', 'S00984', 'S00983', 'S00982', 'S00981', 'S00980', 'S01020']"
Regionale,10668,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10674,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10676,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10678,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10680,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10682,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10684,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10686,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10688,"['S01860', 'S00279', 'S00278', 'S00277', 'S00276', 'S00275', 'S00274', 'S00034', 'S00273', 'S00272', 'S00271', 'S00245']"
Regionale,10071,"['S01631', 'S01630', 'S01059', 'S01062', 'S01061', 'S01060', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041', 'S00042', 'S00470']"
Autobus,270A,[]
Autobus,272A,[]
Regionale,10016,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Autobus,264A,[]
Regionale,11290,[]
Regionale,11283,[]
Regionale,11285,[]
Regionale,10032,[]
Regionale,10669,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10036,[]
Regionale,10040,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10048,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,11292,[]
Regionale,10056,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10058,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10062,"['S00470', 'S00042', 'S00041', 'S00039', 'S00038', 'S00037', 'S00036', 'S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,33122,[]
Regionale,10064,[]
Regionale,11276,"['S00041', 'S00039', 'S00038', 'S00037', 'S00036', 'S00034', 'S00033', 'S00032', 'S00031', 'S00030', 'S00248']"
Regionale,10072,[]
Regionale,10020,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10216,"['S01645', 'S01039', 'S01031', 'S01030', 'S01029', 'S01028', 'S01027', 'S01026', 'S01025', 'S01020', 'S01019', 'S01018', 'S01017', 'S01016', 'S01015', 'S01013', 'S01012', 'S01010', 'S01009', 'S01008', 'S01003']"
Regionale,10028,[]
Regionale,10667,"['S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10046,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,11266,"['S00470', 'S00042', 'S00041', 'S00039', 'S00038', 'S00037', 'S00036', 'S00034', 'S00033', 'S00032', 'S00031', 'S00030', 'S00248']"
Regionale,10052,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,11274,"['S00041', 'S00039', 'S00038', 'S00037', 'S00036', 'S00034', 'S00033', 'S00032', 'S00031', 'S00030', 'S00248']"
Regionale,10070,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,11278,"['S00470', 'S00042', 'S00041', 'S00039', 'S00038', 'S00037', 'S00036', 'S00034', 'S00033', 'S00032', 'S00031', 'S00030', 'S00248']"
Regionale,11296,[]
Regionale,10076,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10080,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10084,"['S00034', 'S01060', 'S01061', 'S01062', 'S01059', 'S01630', 'S01631']"
Regionale,10024,[]
RV,3850,[]
RV,3844,"['S05043', 'S05302', 'S05319', 'S05316', 'S05313', 'S05311', 'S05308', 'S05304', 'S05310', 'S05307', 'S02430', 'S02055', 'S02049', 'S02044', 'S02038', 'S02035', 'S02031', 'S02026', 'S02020', 'S02017', 'S02014', 'S02011', 'S02007', 'S02006', 'S02005', 'S02001']"
Regionale,10675,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
RV,3846,"['S05043', 'S05302', 'S05319', 'S05316', 'S05313', 'S05311', 'S05308', 'S05304', 'S05310', 'S05307', 'S02430', 'S02055', 'S02049', 'S02044', 'S02038', 'S02035', 'S02031', 'S02026', 'S02020', 'S02017', 'S02014', 'S02011', 'S02007', 'S02006', 'S02005', 'S02001']"
RV,3848,"['S05043', 'S05302', 'S05319', 'S05316', 'S05313', 'S05311', 'S05308', 'S05304', 'S05310', 'S05307', 'S02430', 'S02055', 'S02049', 'S02044', 'S02038', 'S02035', 'S02031', 'S02026', 'S02020', 'S02017', 'S02014', 'S02011', 'S02007', 'S02006', 'S02005', 'S02001']"
RV,3760,"['S05043', 'S05302', 'S05319', 'S05316', 'S05313', 'S05311', 'S05308', 'S05304', 'S05310', 'S05307', 'S02430', 'S02055', 'S02049', 'S02044', 'S02038', 'S02035', 'S02031', 'S02026']"
Regionale,10685,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,16646,[]
RV,3840,[]
Regionale,16040,"['S02430', 'S02055', 'S02052', 'S02049', 'S02044', 'S02038']"
Regionale,10687,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10679,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10683,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10689,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,10691,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
RV,3499,"['S02430', 'S02433', 'S02440', 'S02446', 'S02581', 'S02589', 'S02593']"
RV,3503,"['S02430', 'S02433', 'S02440', 'S02446', 'S02581', 'S02589', 'S02593']"
RV,3505,"['S02430', 'S02433', 'S02440', 'S02446', 'S02581', 'S02589', 'S02593']"
RV,3992,"['S05043', 'S05722', 'S05712', 'S05706', 'S05703', 'S05701', 'S02581', 'S02589', 'S02593']"
RV,3521,"['S02430', 'S02433', 'S02440', 'S02446', 'S02581', 'S02589', 'S02593']"
RV,3994,"['S05043', 'S05722', 'S05712', 'S05706', 'S05703', 'S05701', 'S02581', 'S02589', 'S02593']"
Regionale,17108,[]
Regionale,17199,[]
Regionale,10663,"['S00245', 'S00271', 'S00272', 'S00273', 'S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
Regionale,17319,"['S02430', 'S02433', 'S02435', 'S02437', 'S02440', 'S02441', 'S02444', 'S02446', 'S02578', 'S02579', 'S02580', 'S02581', 'S02595', 'S02586', 'S02587', 'S02588', 'S02589']"
Regionale,17215,"['S02430', 'S02433', 'S02435', 'S02437', 'S02440', 'S02441', 'S02444', 'S02446', 'S02578', 'S02579', 'S02580', 'S02581', 'S02595', 'S02586', 'S02587', 'S02588', 'S02589']"
Regionale,10681,"['S00034', 'S00274', 'S00275', 'S00276', 'S00277', 'S00278', 'S00279', 'S01860']"
RV,3372,"['S04702', 'S04700', 'S04220', 'S04537', 'S04534', 'S04801', 'S04526', 'S04522', 'S04520', 'S04519', 'S04516', 'S04515', 'S04524', 'S04523', 'S04506', 'S04505', 'S04503', 'S04501']"
RV,3376,"['S04702', 'S04700', 'S04220', 'S04537', 'S04534', 'S04801', 'S04526', 'S04522', 'S04520', 'S04519', 'S04516', 'S04515', 'S04524', 'S04523', 'S04506', 'S04505', 'S04503', 'S04501']"
RV,3380,"['S04702', 'S04700', 'S04220', 'S04537', 'S04534', 'S04801', 'S04526', 'S04522', 'S04520', 'S04519', 'S04516', 'S04515', 'S04524', 'S04523', 'S04506', 'S04505', 'S04503', 'S04501']"
Regionale,11273,"['S00248', 'S00030', 'S00031', 'S00032', 'S00033', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10063,"['S01631', 'S01630', 'S01059', 'S01062', 'S01061', 'S01060', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041']"
RV,3368,"['S04702', 'S04700', 'S04220', 'S04537', 'S04534', 'S04801', 'S04526', 'S04522', 'S04520', 'S04519', 'S04516', 'S04515', 'S04524', 'S04523', 'S04506', 'S04505', 'S04503', 'S04501']"
Regionale,11257,[]
Regionale,10043,"['S01631', 'S01630', 'S01059', 'S01062', 'S01061', 'S01060', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,11267,"['S00248', 'S00030', 'S00031', 'S00032', 'S00033', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,11269,"['S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041']"
Regionale,11271,"['S00248', 'S00030', 'S00031', 'S00032', 'S00033', 'S00034', 'S00036', 'S00037', 'S00038', 'S00039', 'S00041']"
Autobus,277A,[]
Regionale,10889,"['S01326', 'S01701', 'S01820', 'S01825', 'S01826', 'S01827', 'S01828', 'S01829', 'S05000']"
Autobus,573A,[]
Regionale,10575,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10577,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10579,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10581,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10597,[]
Regionale,10587,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Autobus,591A,[]
Regionale,10563,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10595,[]
Regionale,10567,"['S01860', 'S00408', 'S00400', 'S00401', 'S00402', 'S00403', 'S00404', 'S00405', 'S00406', 'S00039', 'S00041', 'S00042', 'S00470']"
Regionale,10580,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,33120,[]
Regionale,33142,[]
Regionale,10566,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10598,[]
Regionale,10574,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10578,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10582,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10584,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10586,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,10596,[]
Regionale,10590,"['S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Autobus,386A,[]
Regionale,10564,"['S00470', 'S00042', 'S00041', 'S00039', 'S00406', 'S00405', 'S00404', 'S00403', 'S00402', 'S00401', 'S00400', 'S00408', 'S01860']"
Regionale,3366,[]
Autobus,576A,[]
Regionale,11159,"['S00232', 'S00233', 'S00170', 'S00171', 'S00172', 'S00174', 'S00175', 'S00176', 'S00177', 'S00178', 'S00314', 'S00315', 'S00316', 'S00041', 'S00470']"
Regionale,11166,"['S00470', 'S00041', 'S00316', 'S00315', 'S00314', 'S00178', 'S00177', 'S00176', 'S00175', 'S00174', 'S00172', 'S00171', 'S00170', 'S00233', 'S00232']"
Regionale,11198,[]
Regionale,11171,"['S00232', 'S00233', 'S00170', 'S00171', 'S00172', 'S00174', 'S00175', 'S00176', 'S00177', 'S00178', 'S00314', 'S00315', 'S00316', 'S00041', 'S00470']"
Regionale,11176,"['S00470', 'S00041', 'S00316', 'S00315', 'S00314', 'S00178', 'S00177', 'S00176', 'S00175', 'S00174', 'S00172', 'S00171', 'S00170', 'S00233', 'S00232']"
Regionale,11181,"['S00232', 'S00233', 'S00170', 'S00171', 'S00172', 'S00174', 'S00175', 'S00176', 'S00177', 'S00178', 'S00314', 'S00315', 'S00316', 'S00041', 'S00470']"
Regionale,11162,"['S00470', 'S00041', 'S00316', 'S00315', 'S00314', 'S00178', 'S00177', 'S00176', 'S00175', 'S00174', 'S00172', 'S00171', 'S00170', 'S00233', 'S00232']"
Autobus,163A,[]
Regionale,11644,[]
Regionale,11647,[]
Regionale,11646,[]
Regionale,11651,[]
Regionale,11648,[]
Regionale,11653,[]
RV,2034,"['S01700', 'S01039', 'S01040', 'S00248', 'S00245', 'S00240', 'S00232', 'S00035', 'S00219']"
Regionale,11655,[]
Regionale,11654,[]
Regionale,11657,[]
Regionale,11643,[]
Regionale,11642,[]
Regionale,11645,[]
Regionale,33118,[]
Regionale,10224,"['S01645', 'S01039', 'S01031', 'S01030', 'S01029', 'S01028', 'S01027', 'S01026', 'S01025', 'S01020', 'S01019', 'S01018', 'S01017', 'S01016', 'S01015', 'S01013', 'S01012', 'S01010', 'S01009', 'S01008', 'S01003']"
SFM,26268,"['S00232', 'S00231', 'S00229', 'S00228', 'S00060', 'S00035', 'S00452', 'S00510', 'S00511', 'S00512', 'S00513', 'S00514', 'S00515', 'S00082', 'S00517']"
Regionale,11471,"['S00470', 'S00860', 'S00864', 'S00866', 'S00867', 'S00869', 'S00870', 'S00871', 'S00872', 'S00873', 'S00874', 'S00875', 'S00876', 'S00877', 'S00878', 'S00879', 'S04805']"
Regionale,11459,[]
Regionale,11746,[]
Regionale,11748,[]
Regionale,11750,[]
Regionale,11752,[]
Regionale,11754,[]
Regionale,11742,[]
Regionale,11744,[]
Regionale,11406,[]
Regionale,24705,[]
RV,2722,"['S00137', 'S00140', 'S00142', 'S00145', 'S00149', 'S00154', 'S00232', 'S00035', 'S00219']"
Regionale,11826,[]
RV,2726,[]
Regionale,11830,[]
RV,2730,[]
RV,2732,[]
RV,2736,[]
RV,2738,[]
RV,2740,[]
RV,2742,[]
RV,2752,[]
RV,2754,[]
RV,2756,[]
RV,2758,[]
RV,3365,"['S04501', 'S04503', 'S04505', 'S04506', 'S04523', 'S04524', 'S04515', 'S04516', 'S04519', 'S04520', 'S04522', 'S04526', 'S04801', 'S04534', 'S04537', 'S04220', 'S04700', 'S04702']"
RV,2718,"['S00137', 'S00140', 'S00142', 'S00145', 'S00149', 'S00154', 'S00232', 'S00035', 'S00219']"
Regionale,11326,"['S00154', 'S00155', 'S00156', 'S00157', 'S00158', 'S00159', 'S00160', 'S00232', 'S00234', 'S00235', 'S00236', 'S00237', 'S00238', 'S00239', 'S00240', 'S00243', 'S00245', 'S00246', 'S00248']"
Regionale,2728,[]
Regionale,11344,[]
Regionale,11336,"['S00154', 'S00155', 'S00156', 'S00157', 'S00158', 'S00159', 'S00160', 'S00232', 'S00234', 'S00235', 'S00236', 'S00237', 'S00238', 'S00239', 'S00240', 'S00243', 'S00245', 'S00246', 'S00248']"
Regionale,11328,"['S00154', 'S00155', 'S00156', 'S00157', 'S00158', 'S00159', 'S00160', 'S00232', 'S00234', 'S00235', 'S00236', 'S00237', 'S00238', 'S00239', 'S00240', 'S00243', 'S00245', 'S00246', 'S00248']"
Regionale,11324,"['S00154', 'S00155', 'S00156', 'S00157', 'S00158', 'S00159', 'S00160', 'S00232', 'S00234', 'S00235', 'S00236', 'S00237', 'S00238', 'S00239', 'S00240', 'S00243', 'S00245', 'S00246', 'S00248']"
Regionale,11338,"['S00154', 'S00155', 'S00156', 'S00157', 'S00158', 'S00159', 'S00160', 'S00232', 'S00234', 'S00235', 'S00236', 'S00237', 'S00238', 'S00239', 'S00240', 'S00243', 'S00245', 'S00246', 'S00248']"
Regionale,11390,[]
SFM,26913,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26915,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26947,[]
SFM,26919,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
Frecciarossa,9281,"['S00201', 'S00202', 'S00035', 'S01700']"
SFM,26921,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26923,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26991,[]
SFM,26927,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26929,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26931,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26993,[]
SFM,26935,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
Autobus,TO029,[]
Autobus,TO027,[]
Autobus,TO031,[]
Autobus,TO033,[]
SFM,26963,[]
Regionale,24661,[]
Regionale,11077,"['S00462', 'S00465', 'S00466', 'S00468', 'S00469', 'S00470', 'S01940', 'S01941', 'S01810', 'S01809', 'S01807']"
Regionale,11097,[]
SFM,26363,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26365,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26367,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26369,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26371,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26373,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26375,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26377,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26399,[]
SFM,26381,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26383,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26385,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26387,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26937,"['S00202', 'S00203', 'S00204', 'S00205', 'S00206', 'S00207', 'S00208', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26389,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
SFM,26997,[]
SFM,26353,[]
SFM,26955,[]
SFM,26959,[]
SFM,26361,"['S00260', 'S00208', 'S00209', 'S00210', 'S00211', 'S00212', 'S00213', 'S00214', 'S00215', 'S00216', 'S00217', 'S00059', 'S00219']"
RV,2017,"['S00219', 'S00035', 'S00232', 'S00240', 'S00245', 'S00248', 'S01040', 'S01039', 'S01700']"
Frecciarossa,9587,"['S00219', 'S00035', 'S01700', 'S01820', 'S05254', 'S05046', 'S06421', 'S08217', 'S08409', 'S09988', 'S09218', 'S09818', 'S11705', 'S11709', 'S11721', 'S11723', 'S11727', 'S11739', 'S11749', 'S11789', 'S11765', 'S11774', 'S11781']"
RV,2023,"['S00219', 'S00035', 'S00232', 'S00240', 'S00245', 'S00248', 'S01040', 'S01039', 'S01700']"
Frecciarossa,9535,"['S00219', 'S00035', 'S01700', 'S01820', 'S05254', 'S05046', 'S06421', 'S08217', 'S08409', 'S09988', 'S09218']"
RV,2025,"['S00219', 'S00035', 'S00232', 'S00240', 'S00245', 'S00248', 'S01040', 'S01039', 'S01700']"
